situation_id,situation,rsq001,rsq002,rsq003,rsq004,rsq005,rsq006,rsq007,rsq008,rsq009,rsq010,rsq011,rsq012,rsq013,rsq014,rsq015,rsq016,rsq017,rsq018,rsq019,rsq020,rsq021,rsq022,rsq023,rsq024,rsq025,rsq026,rsq027,rsq028,rsq029,rsq030,rsq031,rsq032,rsq033,rsq034,rsq035,rsq036,rsq037,rsq038,rsq039,rsq040,rsq041,rsq042,rsq043,rsq044,rsq045,rsq046,rsq047,rsq048,rsq049,rsq050,rsq051,rsq052,rsq053,rsq054,rsq055,rsq056,rsq057,rsq058,rsq059,rsq060,rsq061,rsq062,rsq063,rsq064,rsq065,rsq066,rsq067,rsq068,rsq069,rsq070,rsq071,rsq072,rsq073,rsq074,rsq075,rsq076,rsq077,rsq078,rsq079,rsq080,rsq081,rsq082,rsq083,rsq084,rsq085,rsq086,rsq087,rsq088,rsq089
sit_3577,Making a healthy sea-food salad with my girlfriend at home for dinner.,6.0,4.0,6.0,5.0,5.0,7.0,6.0,7.0,6.0,3.0,5.0,5.0,6.0,4.0,3.0,4.0,4.0,6.0,4.0,5.0,4.0,8.0,2.0,5.0,6.0,4.0,5.0,7.0,5.0,3.0,5.0,6.0,3.0,4.0,6.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,4.0,7.0,4.0,5.0,4.0,3.0,9.0,8.0,5.0,7.0,7.0,7.0,5.0,5.0,8.0,9.0,6.0,8.0,5.0,4.0,6.0,3.0,6.0,5.0,4.0,3.0,2.0,1.0,8.0,7.0,6.0,7.0,7.0,5.0,6.0,7.0,8.0,3.0,6.0,5.0,4.0,2.0,9.0,5.0,3.0
sit_3578,Watching television in the living room with my mother and father.,7.0,5.0,5.0,3.0,2.0,7.0,8.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,1.0,4.0,4.0,5.0,9.0,5.0,4.0,7.0,3.0,9.0,4.0,3.0,4.0,6.0,4.0,3.0,2.0,3.0,4.0,5.0,6.0,4.0,3.0,3.0,2.0,5.0,7.0,2.0,7.0,6.0,6.0,7.0,5.0,7.0,8.0,2.0,8.0,4.0,6.0,4.0,5.0,8.0,8.0,4.0,5.0,6.0,5.0,4.0,6.0,6.0,8.0,7.0,3.0,6.0,3.0,4.0,5.0,1.0,9.0,1.0,7.0,6.0,3.0,6.0,6.0,5.0,3.0,4.0,7.0,5.0,7.0,2.0,5.0,4.0,5.0
sit_3579,I was reading a book in my living room. My parents and my sister were with me. ,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,4.0,4.0,5.0,6.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,7.0,3.0,7.0,7.0,6.0,4.0,6.0,7.0,1.0,2.0,7.0,3.0,4.0,4.0,2.0,7.0,6.0,7.0,6.0,9.0,6.0,4.0,8.0,3.0,3.0,4.0,4.0,5.0,3.0,8.0,8.0,8.0,2.0,4.0,6.0,2.0,2.0,7.0,1.0,8.0,1.0,4.0,5.0,5.0,8.0,3.0,5.0,5.0,3.0,7.0,9.0,9.0,2.0,4.0,4.0,5.0
sit_3580,"I had friends over for a board game evening. There were seven friends of mine, and we were at my (my parents') house",5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,3.0,6.0,6.0,3.0,2.0,4.0,6.0,6.0,6.0,1.0,3.0,2.0,4.0,6.0,6.0,6.0,4.0,6.0,6.0,4.0,6.0,1.0,6.0,6.0,7.0,7.0,7.0,4.0,7.0,7.0,2.0,7.0,7.0,2.0,7.0,3.0,7.0,3.0,9.0,7.0,9.0,9.0,8.0,2.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0
sit_3581,"I was browsing the internet at home, with my parents in the same room.",7.0,6.0,5.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,5.0,7.0,5.0,3.0,5.0,3.0,5.0,7.0,7.0,3.0,3.0,3.0,4.0,6.0,6.0,8.0,7.0,3.0,3.0,8.0,7.0,3.0,5.0,6.0,6.0,6.0,6.0,2.0,5.0,7.0,4.0,4.0,4.0,2.0,6.0,3.0,6.0,8.0,4.0,7.0,5.0,8.0,4.0,8.0,7.0,7.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,8.0,6.0,2.0,9.0,5.0,4.0,4.0,2.0,5.0,6.0,5.0,2.0,6.0,9.0,4.0,5.0,5.0,4.0,9.0,6.0,7.0,6.0,3.0,5.0,6.0
sit_3582,"I was watching a television programme in my living room with my mum, my sister and my boyfriend. ",9.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,7.0,7.0,4.0,4.0,4.0,5.0,5.0,7.0,4.0,4.0,4.0,4.0,6.0,8.0,3.0,3.0,4.0,3.0,8.0,3.0,3.0,7.0,2.0,8.0,7.0,8.0,8.0,3.0,7.0,6.0,4.0,6.0,5.0,3.0,3.0,6.0,4.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,2.0,9.0,9.0,3.0,6.0,7.0,6.0,7.0,1.0,4.0,2.0,7.0,4.0,7.0,1.0,6.0,4.0,1.0
sit_3583,I was playing a board game with my Mum and Brother in the living room.,7.0,6.0,4.0,4.0,4.0,6.0,7.0,5.0,4.0,4.0,8.0,4.0,8.0,4.0,4.0,4.0,4.0,7.0,3.0,8.0,4.0,5.0,4.0,8.0,9.0,5.0,9.0,3.0,5.0,6.0,3.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,3.0,3.0,4.0,4.0,7.0,6.0,5.0,5.0,3.0,5.0,6.0,9.0,6.0,5.0,3.0,7.0,7.0,7.0,5.0,3.0,3.0,8.0,6.0,6.0,2.0,7.0,6.0,5.0,5.0,1.0,5.0,1.0,8.0,1.0,6.0,7.0,6.0,3.0,6.0,2.0,2.0,2.0,5.0,7.0,6.0,2.0,5.0,4.0,2.0
sit_3584,"I was finishing eating my dinner, in the dining room with my family and my friend who had been staying at my house for the week on a visit. ",6.0,4.0,6.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,4.0,3.0,5.0,6.0,4.0,5.0,3.0,6.0,3.0,3.0,4.0,7.0,6.0,3.0,3.0,3.0,5.0,5.0,7.0,2.0,3.0,3.0,4.0,7.0,2.0,2.0,5.0,5.0,7.0,7.0,6.0,5.0,8.0,8.0,7.0,4.0,7.0,2.0,5.0,6.0,7.0,8.0,2.0,5.0,8.0,7.0,3.0,1.0,9.0,1.0,9.0,1.0,5.0,4.0,5.0,5.0,8.0,7.0,6.0,3.0,2.0,9.0,8.0,4.0,6.0,4.0,7.0
sit_3585,"Taking a taxi to the airport, from my house in Amsterdam, with my parents and a taxi driver.",6.0,7.0,8.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,4.0,9.0,5.0,4.0,7.0,5.0,7.0,7.0,5.0,5.0,6.0,5.0,5.0,2.0,4.0,4.0,5.0,7.0,2.0,4.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,4.0,5.0,9.0,4.0,7.0,8.0,5.0,6.0,3.0,9.0,5.0,7.0,5.0,2.0,2.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,2.0,1.0,2.0,1.0,8.0,1.0,4.0,8.0,4.0,4.0,3.0,6.0,4.0,4.0,7.0,8.0,7.0,5.0,7.0,4.0,6.0
sit_3586,"At 7pm last night I was at the Amsterdam airport waiting for a plane to Edinburgh. I had just arrived there from Warsaw where I was spending Christmas break. I was alone, walking towards the gate.",7.0,6.0,6.0,6.0,6.0,4.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,9.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,6.0,2.0,5.0,6.0,4.0,3.0,3.0,4.0,6.0,4.0,3.0,6.0,7.0,4.0,4.0,3.0,3.0,7.0,4.0,2.0,1.0,3.0,5.0,6.0,5.0,5.0,7.0,5.0,5.0,2.0,7.0,7.0,9.0,8.0,8.0,3.0,4.0,4.0,3.0,5.0,1.0,6.0,5.0,2.0,9.0,7.0,8.0,8.0,3.0,5.0,2.0,7.0,5.0,3.0,8.0,6.0,5.0,7.0,7.0,5.0,4.0,8.0,5.0,7.0,6.0,5.0,2.0,1.0
sit_3587,Making a sandwich in my kitchen while talking to two of my flatmates.,8.0,5.0,6.0,5.0,7.0,5.0,9.0,8.0,5.0,5.0,5.0,7.0,6.0,6.0,4.0,4.0,4.0,7.0,6.0,4.0,4.0,6.0,4.0,7.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,5.0,3.0,7.0,4.0,3.0,3.0,2.0,2.0,6.0,6.0,1.0,2.0,3.0,4.0,7.0,3.0,1.0,8.0,2.0,6.0,5.0,6.0,5.0,7.0,9.0,6.0,3.0,7.0,5.0,5.0,4.0,9.0,8.0,7.0,1.0,4.0,6.0,5.0,5.0,5.0,2.0,5.0,3.0,3.0,7.0,6.0,8.0,5.0,4.0,4.0,2.0,3.0,8.0,7.0,3.0,6.0,5.0,5.0
sit_3588,I was at home having dinner with kim,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,6.0,4.0,7.0,7.0,7.0,4.0,7.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,7.0,4.0,4.0,4.0,3.0,5.0,7.0,2.0,3.0,5.0,4.0,7.0,3.0,2.0,5.0,2.0,8.0,3.0,3.0,5.0,8.0,8.0,8.0,6.0,6.0,5.0,3.0,5.0,8.0,6.0,6.0,2.0,3.0,9.0,3.0,2.0,5.0,1.0,5.0,2.0,7.0,9.0,9.0,7.0,3.0,1.0,6.0,3.0,1.0,8.0,5.0,5.0,5.0,6.0,3.0
sit_3589,"In the supermarket buying food for dinner, with my flatmate.",7.0,5.0,8.0,5.0,7.0,7.0,9.0,7.0,5.0,5.0,7.0,5.0,3.0,5.0,5.0,6.0,5.0,7.0,4.0,7.0,6.0,8.0,5.0,8.0,6.0,6.0,4.0,6.0,5.0,6.0,5.0,4.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,6.0,4.0,4.0,4.0,3.0,8.0,7.0,5.0,4.0,3.0,4.0,6.0,4.0,2.0,7.0,7.0,7.0,6.0,4.0,5.0,6.0,3.0,5.0,8.0,6.0,4.0,5.0,4.0,2.0,3.0,1.0,4.0,1.0,9.0,1.0,2.0,9.0,5.0,5.0,6.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,8.0,3.0,2.0
sit_3590,I was talking to my cousin who came over to our house to say hello.,7.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,5.0,5.0,5.0,6.0,7.0,5.0,3.0,3.0,2.0,6.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,3.0,5.0,7.0,3.0,4.0,7.0,3.0,4.0,3.0,3.0,4.0,7.0,1.0,4.0,4.0,5.0,6.0,5.0,3.0,4.0,3.0,8.0,6.0,8.0,4.0,7.0,9.0,4.0,5.0,8.0,2.0,5.0,6.0,9.0,6.0,7.0,4.0,6.0,6.0,3.0,5.0,5.0,1.0,8.0,1.0,3.0,8.0,6.0,8.0,2.0,2.0,6.0,2.0,4.0,9.0,7.0,2.0,5.0,7.0,6.0
sit_3591,I was buying fruit at supermarket on my own.,9.0,2.0,6.0,6.0,7.0,7.0,8.0,6.0,7.0,6.0,6.0,6.0,7.0,8.0,6.0,6.0,5.0,7.0,8.0,6.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,5.0,5.0,3.0,8.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,6.0,2.0,3.0,9.0,8.0,4.0,4.0,9.0,3.0,3.0,4.0,2.0,5.0,5.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,6.0,4.0,3.0,8.0,7.0,4.0,5.0,2.0,2.0,7.0,5.0,7.0,5.0,4.0,5.0,4.0,3.0
sit_3592,I went for dinner at Waggamamas with 3 friends in Edinburgh,7.0,6.0,5.0,6.0,7.0,5.0,6.0,9.0,5.0,5.0,4.0,7.0,4.0,5.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,3.0,7.0,6.0,3.0,6.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,6.0,1.0,6.0,2.0,9.0,6.0,7.0,3.0,9.0,7.0,7.0,4.0,8.0,2.0,5.0,2.0,8.0,8.0,5.0,7.0,4.0,8.0,7.0,5.0,4.0,1.0,8.0,4.0,5.0,5.0,7.0,5.0,4.0,5.0,7.0,2.0,4.0,8.0,3.0,3.0,6.0,6.0,5.0
sit_3593,I was home packing with my sister. ,5.0,6.0,9.0,6.0,8.0,8.0,5.0,8.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,3.0,6.0,6.0,6.0,4.0,3.0,2.0,5.0,7.0,4.0,3.0,7.0,6.0,4.0,6.0,7.0,5.0,3.0,5.0,7.0,6.0,7.0,4.0,3.0,4.0,2.0,3.0,8.0,5.0,7.0,5.0,4.0,4.0,4.0,1.0,5.0,9.0,5.0,3.0,7.0,6.0,1.0,4.0,6.0,3.0,3.0,4.0,6.0,8.0,7.0,5.0,5.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,9.0,7.0,6.0,5.0,5.0,7.0,8.0,4.0,4.0,7.0,5.0,3.0,2.0
sit_3594,I was cooking dinner with my boyfriend at his house,7.0,5.0,6.0,5.0,6.0,7.0,9.0,7.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,5.0,4.0,6.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,8.0,7.0,4.0,2.0,3.0,3.0,4.0,7.0,1.0,4.0,2.0,6.0,8.0,2.0,6.0,5.0,6.0,8.0,7.0,4.0,3.0,9.0,8.0,6.0,1.0,9.0,5.0,5.0,4.0,7.0,7.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,8.0,8.0,4.0,7.0,6.0,5.0,3.0,3.0,6.0,2.0,4.0,6.0,3.0,2.0,6.0,6.0,5.0
sit_3595,I was having dinner and catching up at some friends' place.,7.0,4.0,4.0,5.0,6.0,5.0,7.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0,9.0,7.0,6.0,7.0,7.0,5.0,4.0,4.0,4.0,3.0,6.0,7.0,4.0,4.0,4.0,4.0,6.0,8.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,8.0,3.0,8.0,5.0,3.0,7.0,7.0,9.0,5.0,4.0,5.0,5.0,9.0,8.0,3.0,2.0,3.0,6.0,3.0,7.0,6.0,5.0,7.0,3.0,6.0,6.0,2.0,5.0,1.0,1.0,1.0,2.0,8.0,5.0,5.0,2.0,2.0,6.0,2.0,8.0,6.0,7.0,6.0,5.0,6.0,6.0
sit_3596,I was eating my tea with my family at the dinner table. ,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,3.0,6.0,5.0,5.0,3.0,3.0,3.0,3.0,6.0,7.0,6.0,3.0,7.0,3.0,3.0,6.0,7.0,3.0,5.0,7.0,4.0,7.0,7.0,7.0,5.0,7.0,7.0,7.0,8.0,1.0,8.0,9.0,8.0,3.0,9.0,9.0,1.0,4.0,8.0,8.0,7.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,6.0,8.0,5.0,5.0
sit_3597,Cooking dinner at my flat for two friends. One flatmate was also in kitchen.,9.0,5.0,5.0,5.0,5.0,7.0,5.0,5.0,6.0,6.0,5.0,7.0,6.0,4.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,6.0,3.0,3.0,7.0,4.0,3.0,4.0,1.0,4.0,6.0,1.0,1.0,6.0,4.0,8.0,2.0,4.0,3.0,3.0,8.0,3.0,6.0,5.0,7.0,8.0,7.0,4.0,8.0,5.0,4.0,6.0,7.0,7.0,6.0,3.0,7.0,7.0,4.0,2.0,3.0,3.0,8.0,2.0,2.0,5.0,7.0,5.0,2.0,5.0,8.0,3.0,5.0,9.0,5.0,3.0,2.0,9.0,7.0
sit_3598,I was watching a movie with my friend Maggie in her room. ,7.0,3.0,3.0,6.0,7.0,6.0,7.0,6.0,6.0,2.0,7.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,7.0,6.0,7.0,6.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,8.0,4.0,4.0,4.0,6.0,8.0,4.0,5.0,9.0,4.0,8.0,8.0,3.0,4.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,9.0,6.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,9.0,6.0,7.0,2.0,1.0,2.0,3.0,7.0,8.0,3.0,2.0,3.0,5.0,6.0
sit_3599,I was hanging out with two of my friends at their flat. We were talking about things and trying to set up a computer game to play later on.,9.0,5.0,6.0,5.0,5.0,5.0,8.0,8.0,2.0,6.0,5.0,2.0,5.0,5.0,2.0,4.0,7.0,9.0,5.0,4.0,4.0,7.0,4.0,6.0,6.0,5.0,4.0,7.0,4.0,6.0,2.0,4.0,4.0,5.0,7.0,4.0,6.0,4.0,4.0,6.0,6.0,2.0,3.0,3.0,3.0,7.0,3.0,3.0,6.0,5.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,4.0,6.0,3.0,3.0,4.0,7.0,6.0,8.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,1.0,5.0,8.0,5.0,6.0,5.0,6.0,5.0,3.0,6.0,7.0,8.0,3.0,7.0,5.0,6.0
sit_3600,I was cooking a meal in my kitchen together with my flatmates. ,8.0,2.0,9.0,4.0,6.0,7.0,7.0,7.0,7.0,6.0,2.0,5.0,4.0,5.0,3.0,4.0,6.0,7.0,5.0,7.0,3.0,4.0,4.0,7.0,4.0,6.0,5.0,6.0,4.0,4.0,2.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,4.0,8.0,6.0,5.0,3.0,5.0,6.0,5.0,3.0,3.0,5.0,4.0,6.0,9.0,2.0,4.0,8.0,8.0,7.0,5.0,8.0,5.0,4.0,5.0,6.0,5.0,3.0,3.0,6.0,6.0,5.0,3.0,6.0,1.0,8.0,2.0,6.0,7.0,4.0,1.0,7.0,2.0,6.0,4.0,3.0,3.0,1.0,7.0,9.0,5.0,5.0
sit_3601,Yesterday at 7pm I was in the kitchen of my university flat cooking a pasta bake and salad for dinner. I was with my other 4 flatmates who were also either cooking or eating dinner and we were all chatting about our days at uni. ,8.0,6.0,6.0,5.0,5.0,5.0,7.0,9.0,4.0,4.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,4.0,3.0,3.0,4.0,7.0,7.0,3.0,3.0,4.0,3.0,7.0,7.0,5.0,4.0,3.0,3.0,7.0,3.0,6.0,6.0,3.0,8.0,5.0,6.0,3.0,6.0,7.0,8.0,2.0,6.0,1.0,2.0,3.0,8.0,2.0,9.0,5.0,2.0,8.0,1.0,1.0,5.0,5.0,5.0,5.0,7.0,9.0,2.0,4.0,4.0,6.0,7.0,5.0,7.0,8.0,5.0,2.0,7.0,4.0,5.0
sit_3602,"having dinner, at home with my family ",8.0,6.0,3.0,3.0,4.0,6.0,9.0,7.0,3.0,3.0,4.0,5.0,7.0,4.0,2.0,3.0,2.0,5.0,4.0,4.0,3.0,8.0,2.0,4.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,7.0,9.0,3.0,3.0,3.0,6.0,6.0,8.0,1.0,5.0,4.0,5.0,9.0,6.0,5.0,5.0,4.0,7.0,7.0,7.0,5.0,6.0,6.0,8.0,4.0,6.0,3.0,6.0,5.0,7.0,6.0,4.0,4.0,2.0,6.0,5.0,1.0,3.0,1.0,6.0,4.0,7.0,5.0,6.0,5.0,6.0,5.0,7.0,2.0,7.0,8.0,5.0,2.0,5.0,8.0,7.0
sit_3603,"I was alone in my room at halls of residence reading up on a certain chapter in my psychology textbook whilst also taking notes from both the textbook, and the previous days lectures slides.",5.0,6.0,7.0,4.0,6.0,9.0,6.0,3.0,7.0,7.0,7.0,4.0,8.0,4.0,3.0,2.0,2.0,1.0,5.0,6.0,2.0,2.0,3.0,7.0,7.0,2.0,6.0,6.0,5.0,7.0,3.0,8.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0,3.0,5.0,6.0,5.0,6.0,3.0,4.0,7.0,9.0,9.0,5.0,4.0,5.0,6.0,3.0,5.0,8.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,5.0,5.0,8.0,5.0,5.0,5.0,4.0,6.0,3.0,6.0,4.0,1.0,7.0,4.0,5.0,6.0,3.0,2.0,8.0,3.0,1.0
sit_3604,"i was sitting in the livingroom at the table with my mum and dad eating dinner. we ate quorn, mashed potato and peas. we were talking and watching tv at the same time. the 'one show' was on.",8.0,4.0,6.0,4.0,4.0,4.0,4.0,7.0,6.0,4.0,6.0,4.0,4.0,6.0,6.0,6.0,6.0,8.0,6.0,7.0,4.0,6.0,5.0,8.0,7.0,4.0,5.0,7.0,5.0,5.0,3.0,3.0,3.0,6.0,7.0,4.0,5.0,3.0,4.0,5.0,7.0,3.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,5.0,7.0,6.0,4.0,5.0,3.0,8.0,7.0,5.0,7.0,4.0,5.0,5.0,9.0,5.0,5.0,2.0,3.0,6.0,3.0,2.0,1.0,2.0,8.0,1.0,3.0,9.0,7.0,2.0,2.0,3.0,4.0,2.0,5.0,8.0,9.0,1.0,5.0,6.0,3.0
sit_3605,I was in a  bar in Glasgow with my boyfriend.,6.0,4.0,4.0,5.0,5.0,4.0,6.0,6.0,4.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,6.0,7.0,5.0,7.0,7.0,4.0,4.0,7.0,4.0,4.0,5.0,7.0,4.0,2.0,2.0,6.0,7.0,7.0,5.0,3.0,3.0,3.0,3.0,6.0,3.0,5.0,7.0,3.0,7.0,3.0,6.0,8.0,4.0,8.0,5.0,4.0,5.0,8.0,9.0,7.0,6.0,9.0,3.0,5.0,4.0,8.0,5.0,7.0,2.0,2.0,6.0,2.0,4.0,1.0,1.0,9.0,5.0,6.0,8.0,3.0,6.0,6.0,3.0,5.0,1.0,8.0,5.0,3.0,2.0,5.0,5.0,4.0
sit_3606,I was cooking,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0,7.0,7.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,7.0,3.0,3.0,7.0,5.0,3.0,7.0,5.0,1.0,8.0,8.0,8.0,6.0,9.0,8.0,4.0,3.0,9.0,7.0,7.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,1.0,8.0,1.0,9.0,3.0,7.0,7.0,3.0,4.0,4.0,3.0,7.0,2.0,6.0,2.0,2.0,2.0,7.0,2.0,3.0
sit_3607,Watching television in my flat with my boyfriend and good friend,6.0,5.0,6.0,7.0,6.0,7.0,8.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,6.0,5.0,4.0,3.0,8.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,6.0,4.0,3.0,4.0,3.0,5.0,6.0,3.0,3.0,8.0,3.0,7.0,6.0,3.0,7.0,5.0,9.0,3.0,6.0,4.0,3.0,8.0,7.0,5.0,4.0,3.0,4.0,8.0,7.0,5.0,6.0,4.0,2.0,2.0,2.0,5.0,2.0,1.0,9.0,7.0,5.0,9.0,5.0,7.0,1.0,5.0,5.0,1.0,7.0,5.0,4.0,4.0,8.0,3.0,5.0
sit_3608,"i was meeting with friends before going to the cinema to see les miserables. i went with saskia, Tash, Kate, Marina, Siena and Futong. i was in Pollock Halls outside the reception ",8.0,2.0,7.0,7.0,7.0,9.0,8.0,8.0,7.0,6.0,6.0,2.0,7.0,7.0,6.0,2.0,6.0,8.0,6.0,7.0,8.0,7.0,6.0,3.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0,1.0,5.0,6.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,7.0,5.0,7.0,4.0,4.0,4.0,9.0,5.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,4.0,9.0,6.0,6.0,4.0,1.0,6.0,2.0,5.0,6.0,4.0,3.0,8.0,2.0,3.0
sit_3609,I was on the bus my way home after a lecture. I was alone.,7.0,4.0,6.0,5.0,5.0,8.0,7.0,5.0,3.0,3.0,4.0,7.0,4.0,4.0,3.0,3.0,2.0,5.0,7.0,8.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,8.0,5.0,5.0,6.0,8.0,2.0,7.0,8.0,2.0,6.0,4.0,7.0,4.0,3.0,6.0,1.0,5.0,4.0,7.0,6.0,3.0,4.0,3.0,2.0,2.0,5.0,5.0,1.0,9.0,9.0,3.0,9.0,7.0,4.0,3.0,3.0,3.0,5.0,4.0,6.0,8.0,7.0,1.0,2.0,4.0
sit_3610,I was watching a movie with my 2 younger brothers in my room.,8.0,5.0,3.0,5.0,2.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,6.0,7.0,5.0,4.0,6.0,6.0,5.0,7.0,4.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,3.0,3.0,7.0,7.0,5.0,6.0,4.0,6.0,6.0,4.0,6.0,3.0,6.0,6.0,5.0,1.0,7.0,3.0,7.0,5.0,4.0,4.0,5.0,7.0,8.0,2.0,8.0,5.0,5.0,9.0,3.0,2.0,7.0,2.0,3.0,6.0,3.0,1.0,5.0,2.0,9.0,1.0,2.0,8.0,3.0,7.0,8.0,7.0,6.0,3.0,4.0,7.0,9.0,5.0,8.0,4.0,3.0
